frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
3302,110.067,log1,group_02,traffic1.mp4,360,car,0.554,186,307,276,391,231,349,1280,720,false,,0.0
3302,110.067,log1,group_02,traffic1.mp4,359,truck,0.477,0,416,291,744,145,580,1280,720,false,down,570.0
3303,110.1,log1,group_02,traffic1.mp4,360,car,0.558,187,308,276,392,231,350,1280,720,false,,30.0
3303,110.1,log1,group_02,traffic1.mp4,359,truck,0.441,1,434,289,739,145,586,1280,720,false,down,180.0
3303,110.1,log1,group_02,traffic1.mp4,359,truck,0.437,1,434,289,739,145,586,1280,720,false,down,180.0
3304,110.133,log1,group_02,traffic1.mp4,360,car,0.487,187,309,277,391,232,350,1280,720,false,,30.0
3305,110.167,log1,group_02,traffic1.mp4,360,car,0.55,187,307,276,390,231,348,1280,720,false,,42.4
3306,110.2,log1,group_02,traffic1.mp4,361,truck,0.641,0,301,296,720,148,510,1280,720,true,,0.0
3306,110.2,log1,group_02,traffic1.mp4,360,car,0.528,187,305,277,389,232,347,1280,720,false,up,67.1
3307,110.233,log1,group_02,traffic1.mp4,361,truck,0.717,0,298,297,720,148,509,1280,720,false,,30.0
3307,110.233,log1,group_02,traffic1.mp4,360,car,0.429,187,301,277,388,232,344,1280,720,false,up,90.0
3308,110.267,log1,group_02,traffic1.mp4,361,truck,0.667,-1,293,297,718,148,505,1280,720,false,up,90.0
3308,110.267,log1,group_02,traffic1.mp4,360,car,0.402,187,297,278,387,232,342,1280,720,false,up,67.1
3309,110.3,log1,group_02,traffic1.mp4,361,truck,0.606,-1,292,297,719,148,505,1280,720,false,up,30.0
3310,110.333,log1,group_02,traffic1.mp4,361,truck,0.661,0,292,298,720,149,506,1280,720,false,up,30.0
3311,110.367,log1,group_02,traffic1.mp4,361,truck,0.599,0,291,299,720,149,505,1280,720,false,up,30.0
3312,110.4,log1,group_02,traffic1.mp4,361,truck,0.444,0,295,299,722,149,508,1280,720,false,up,60.0
3317,110.567,log1,group_02,traffic1.mp4,360,car,0.411,191,291,282,379,236,335,1280,720,false,up,25.4
3318,110.6,log1,group_02,traffic1.mp4,360,car,0.417,190,289,282,378,236,333,1280,720,false,up,30.0
3319,110.633,log1,group_02,traffic1.mp4,360,car,0.414,191,288,283,377,237,332,1280,720,false,up,42.4
3322,110.733,log1,group_02,traffic1.mp4,361,truck,0.459,0,287,302,719,151,503,1280,720,false,up,15.3
3323,110.767,log1,group_02,traffic1.mp4,361,truck,0.416,0,285,301,719,150,502,1280,720,false,up,30.0
3326,110.867,log1,group_02,traffic1.mp4,363,car,0.782,661,522,1046,716,853,619,1280,720,true,,0.0
3327,110.9,log1,group_02,traffic1.mp4,363,car,0.813,641,530,1003,718,822,624,1280,720,false,left,942.0
3328,110.933,log1,group_02,traffic1.mp4,363,car,0.632,627,528,981,715,804,621,1280,720,false,left,543.3
3329,110.967,log1,group_02,traffic1.mp4,363,car,0.749,615,522,969,710,792,616,1280,720,false,left,402.5
3330,111.0,log1,group_02,traffic1.mp4,363,car,0.624,599,515,948,702,773,608,1280,720,false,left,579.4
3331,111.033,log1,group_02,traffic1.mp4,363,car,0.699,584,511,923,696,753,603,1280,720,false,left,618.5
3332,111.067,log1,group_02,traffic1.mp4,363,car,0.687,569,505,902,687,735,596,1280,720,false,left,590.9
3333,111.1,log1,group_02,traffic1.mp4,363,car,0.78,553,502,874,680,713,591,1280,720,false,left,706.1
3334,111.133,log1,group_02,traffic1.mp4,363,car,0.707,541,496,861,673,701,584,1280,720,false,left,416.8
3335,111.167,log1,group_02,traffic1.mp4,363,car,0.678,528,493,845,667,686,580,1280,720,false,left,436.8
3336,111.2,log1,group_02,traffic1.mp4,363,car,0.63,508,490,813,660,660,575,1280,720,false,left,823.8
3337,111.233,log1,group_02,traffic1.mp4,363,car,0.757,499,485,802,652,650,568,1280,720,false,left,349.9
3337,111.233,log1,group_02,traffic1.mp4,361,truck,0.574,0,430,304,721,152,575,1280,720,false,down,158.6
3338,111.267,log1,group_02,traffic1.mp4,363,car,0.733,487,479,789,645,638,562,1280,720,false,left,416.8
3338,111.267,log1,group_02,traffic1.mp4,361,truck,0.434,1,432,304,716,152,574,1280,720,false,down,60.0
3339,111.3,log1,group_02,traffic1.mp4,363,car,0.832,475,475,776,640,625,557,1280,720,false,left,390.0
3339,111.3,log1,group_02,traffic1.mp4,361,truck,0.437,0,368,309,687,154,527,1280,720,false,down,1411.3
3340,111.333,log1,group_02,traffic1.mp4,363,car,0.584,461,465,760,631,610,548,1280,720,false,left,550.7
3340,111.333,log1,group_02,traffic1.mp4,361,truck,0.542,-1,338,311,682,155,510,1280,720,false,right,510.9
3341,111.367,log1,group_02,traffic1.mp4,363,car,0.793,447,463,743,627,595,545,1280,720,false,left,458.9
3341,111.367,log1,group_02,traffic1.mp4,361,truck,0.417,-1,382,309,707,154,544,1280,720,false,down,1020.4
3342,111.4,log1,group_02,traffic1.mp4,363,car,0.869,434,457,726,622,580,539,1280,720,false,left,474.3
3342,111.4,log1,group_02,traffic1.mp4,361,truck,0.477,0,403,308,714,154,558,1280,720,false,down,451.0
3343,111.433,log1,group_02,traffic1.mp4,363,car,0.846,421,457,709,618,565,537,1280,720,false,left,458.9
3343,111.433,log1,group_02,traffic1.mp4,361,truck,0.545,-1,356,310,692,154,524,1280,720,false,down,1050.4
3344,111.467,log1,group_02,traffic1.mp4,363,car,0.842,408,454,693,613,550,533,1280,720,false,left,465.7
3344,111.467,log1,group_02,traffic1.mp4,361,truck,0.52,-1,332,312,687,155,509,1280,720,false,up,451.0
3345,111.5,log1,group_02,traffic1.mp4,363,car,0.843,395,451,677,607,536,529,1280,720,false,left,436.8
3345,111.5,log1,group_02,traffic1.mp4,361,truck,0.481,0,326,312,692,156,509,1280,720,false,up,0.0
3346,111.533,log1,group_02,traffic1.mp4,363,car,0.865,383,446,661,601,522,523,1280,720,false,left,456.9
3346,111.533,log1,group_02,traffic1.mp4,361,truck,0.507,-1,369,311,713,155,541,1280,720,false,down,960.0
3347,111.567,log1,group_02,traffic1.mp4,363,car,0.868,372,443,647,596,509,519,1280,720,false,left,408.0
3347,111.567,log1,group_02,traffic1.mp4,361,truck,0.523,0,355,312,705,156,530,1280,720,false,down,330.0
3348,111.6,log1,group_02,traffic1.mp4,363,car,0.856,359,440,631,591,495,515,1280,720,false,left,429.5
3348,111.6,log1,group_02,traffic1.mp4,361,truck,0.494,0,365,311,710,155,537,1280,720,false,up,240.0
3349,111.633,log1,group_02,traffic1.mp4,363,car,0.861,348,438,617,586,482,512,1280,720,false,left,379.5
3349,111.633,log1,group_02,traffic1.mp4,361,truck,0.522,0,391,310,716,155,553,1280,720,false,up,480.0
3350,111.667,log1,group_02,traffic1.mp4,363,car,0.793,337,435,602,580,469,507,1280,720,false,left,436.8
3350,111.667,log1,group_02,traffic1.mp4,361,truck,0.467,0,384,311,709,155,546,1280,720,false,down,241.9
3351,111.7,log1,group_02,traffic1.mp4,363,car,0.859,325,434,588,575,456,504,1280,720,false,left,408.0
3351,111.7,log1,group_02,traffic1.mp4,361,truck,0.54,0,339,314,689,157,514,1280,720,false,down,960.0
3352,111.733,log1,group_02,traffic1.mp4,363,car,0.846,313,431,573,571,443,501,1280,720,false,left,400.2
3352,111.733,log1,group_02,traffic1.mp4,361,truck,0.6,0,320,315,687,157,503,1280,720,false,up,301.5
3353,111.767,log1,group_02,traffic1.mp4,363,car,0.828,300,428,559,566,429,497,1280,720,false,left,436.8
3353,111.767,log1,group_02,traffic1.mp4,361,truck,0.635,0,310,318,690,159,500,1280,720,false,up,134.2
3354,111.8,log1,group_02,traffic1.mp4,363,car,0.791,290,426,544,562,417,494,1280,720,false,left,371.1
3354,111.8,log1,group_02,traffic1.mp4,361,truck,0.685,1,299,322,691,161,495,1280,720,false,up,161.6
3355,111.833,log1,group_02,traffic1.mp4,363,car,0.731,280,422,530,557,405,489,1280,720,false,left,390.0
3355,111.833,log1,group_02,traffic1.mp4,361,truck,0.653,0,290,322,693,161,491,1280,720,false,up,120.0
3356,111.867,log1,group_02,traffic1.mp4,363,car,0.772,270,419,517,553,393,486,1280,720,false,left,342.1
3356,111.867,log1,group_02,traffic1.mp4,361,truck,0.532,0,288,319,696,159,492,1280,720,false,up,67.1
3357,111.9,log1,group_02,traffic1.mp4,363,car,0.738,262,415,505,548,383,481,1280,720,false,left,335.4
3357,111.9,log1,group_02,traffic1.mp4,361,truck,0.489,-1,296,316,703,157,499,1280,720,false,up,218.4
3358,111.933,log1,group_02,traffic1.mp4,363,car,0.783,253,412,491,544,372,478,1280,720,false,left,371.1
3358,111.933,log1,group_02,traffic1.mp4,361,truck,0.446,-1,317,314,711,156,514,1280,720,false,,451.0
3359,111.967,log1,group_02,traffic1.mp4,363,car,0.792,244,410,479,540,361,475,1280,720,false,left,342.1
3359,111.967,log1,group_02,traffic1.mp4,361,truck,0.44,-1,337,313,716,156,526,1280,720,false,down,360.0
3360,112.0,log1,group_02,traffic1.mp4,361,truck,0.496,-2,371,313,722,155,546,1280,720,false,down,600.7
3360,112.0,log1,group_02,traffic1.mp4,363,car,0.44,230,403,464,535,347,469,1280,720,false,left,456.9
3361,112.033,log1,group_02,traffic1.mp4,361,truck,0.469,-1,382,312,718,155,550,1280,720,false,down,120.0
3362,112.067,log1,group_02,traffic1.mp4,361,truck,0.525,0,388,312,714,156,551,1280,720,false,down,30.0
3363,112.1,log1,group_02,traffic1.mp4,361,truck,0.413,0,395,313,711,156,553,1280,720,false,down,67.1
3364,112.133,log1,group_02,traffic1.mp4,361,truck,0.417,0,372,314,698,157,535,1280,720,false,down,540.8
3365,112.167,log1,group_02,traffic1.mp4,361,truck,0.425,0,390,313,706,156,548,1280,720,false,down,390.0
3366,112.2,log1,group_02,traffic1.mp4,361,truck,0.458,0,383,313,701,156,542,1280,720,false,down,182.5
3367,112.233,log1,group_02,traffic1.mp4,361,truck,0.561,0,390,312,703,156,546,1280,720,false,,120.0
3368,112.267,log1,group_02,traffic1.mp4,361,truck,0.598,0,394,311,703,155,548,1280,720,false,up,67.1
3369,112.3,log1,group_02,traffic1.mp4,361,truck,0.596,0,396,310,703,155,549,1280,720,false,,60.0
3370,112.333,log1,group_02,traffic1.mp4,361,truck,0.557,0,401,311,703,155,552,1280,720,false,,60.0
3371,112.367,log1,group_02,traffic1.mp4,361,truck,0.504,1,402,312,702,156,552,1280,720,false,down,30.0
3372,112.4,log1,group_02,traffic1.mp4,361,truck,0.56,1,398,312,700,156,549,1280,720,false,,90.0
3373,112.433,log1,group_02,traffic1.mp4,361,truck,0.569,1,388,312,697,156,542,1280,720,false,,180.0
3374,112.467,log1,group_02,traffic1.mp4,361,truck,0.651,0,387,310,698,155,542,1280,720,false,up,30.0
3375,112.5,log1,group_02,traffic1.mp4,361,truck,0.665,0,384,309,699,154,541,1280,720,false,up,42.4
3376,112.533,log1,group_02,traffic1.mp4,361,truck,0.639,0,380,309,698,154,539,1280,720,false,up,90.0
3377,112.567,log1,group_02,traffic1.mp4,361,truck,0.653,0,378,308,698,154,538,1280,720,false,up,30.0
3378,112.6,log1,group_02,traffic1.mp4,361,truck,0.674,0,374,308,698,154,536,1280,720,false,up,60.0
3379,112.633,log1,group_02,traffic1.mp4,361,truck,0.696,0,366,309,696,154,531,1280,720,false,up,150.0
3380,112.667,log1,group_02,traffic1.mp4,361,truck,0.679,0,357,309,694,154,525,1280,720,false,up,180.0
3381,112.7,log1,group_02,traffic1.mp4,361,truck,0.702,0,353,308,695,154,524,1280,720,false,up,30.0
3382,112.733,log1,group_02,traffic1.mp4,361,truck,0.663,0,358,309,699,154,528,1280,720,false,up,120.0
3383,112.767,log1,group_02,traffic1.mp4,361,truck,0.679,0,344,309,694,154,519,1280,720,false,up,271.7
3384,112.8,log1,group_02,traffic1.mp4,361,truck,0.7,0,332,309,692,154,512,1280,720,false,up,212.1
3385,112.833,log1,group_02,traffic1.mp4,361,truck,0.717,0,314,310,688,155,501,1280,720,false,up,330.0
3386,112.867,log1,group_02,traffic1.mp4,361,truck,0.709,0,296,310,685,155,490,1280,720,false,up,301.5
3387,112.9,log1,group_02,traffic1.mp4,361,truck,0.747,0,286,310,687,155,486,1280,720,false,up,123.7
3388,112.933,log1,group_02,traffic1.mp4,361,truck,0.781,0,279,310,689,155,484,1280,720,false,up,94.9
3389,112.967,log1,group_02,traffic1.mp4,361,truck,0.784,0,277,311,693,155,485,1280,720,false,up,30.0
3390,113.0,log1,group_02,traffic1.mp4,361,truck,0.728,0,285,309,700,154,492,1280,720,false,up,212.1
3391,113.033,log1,group_02,traffic1.mp4,361,truck,0.782,0,280,309,699,154,489,1280,720,false,up,90.0
3392,113.067,log1,group_02,traffic1.mp4,361,truck,0.793,0,275,309,699,154,487,1280,720,false,up,60.0
3393,113.1,log1,group_02,traffic1.mp4,361,truck,0.82,0,273,308,700,154,486,1280,720,false,up,30.0
3394,113.133,log1,group_02,traffic1.mp4,361,truck,0.787,0,273,307,702,153,487,1280,720,false,,0.0
3395,113.167,log1,group_02,traffic1.mp4,361,truck,0.717,0,274,307,703,153,488,1280,720,false,down,60.0
3396,113.2,log1,group_02,traffic1.mp4,361,truck,0.763,0,272,306,703,153,487,1280,720,false,down,60.0
3397,113.233,log1,group_02,traffic1.mp4,361,truck,0.66,0,268,306,702,153,485,1280,720,false,up,60.0
3398,113.267,log1,group_02,traffic1.mp4,361,truck,0.638,0,269,306,703,153,486,1280,720,false,up,42.4
3399,113.3,log1,group_02,traffic1.mp4,361,truck,0.529,0,275,306,706,153,490,1280,720,false,down,150.0
3400,113.333,log1,group_02,traffic1.mp4,361,truck,0.54,0,273,306,705,153,489,1280,720,false,down,67.1
3401,113.367,log1,group_02,traffic1.mp4,361,truck,0.67,0,272,306,705,153,488,1280,720,false,down,0.0
3402,113.4,log1,group_02,traffic1.mp4,361,truck,0.646,0,278,306,707,153,492,1280,720,false,down,120.0
3403,113.433,log1,group_02,traffic1.mp4,361,truck,0.603,0,281,307,707,153,494,1280,720,false,down,30.0
3404,113.467,log1,group_02,traffic1.mp4,361,truck,0.634,0,278,307,704,153,491,1280,720,false,down,90.0
3405,113.5,log1,group_02,traffic1.mp4,361,truck,0.475,0,289,306,708,153,498,1280,720,false,down,240.0
3406,113.533,log1,group_02,traffic1.mp4,361,truck,0.477,0,302,306,711,153,506,1280,720,false,down,212.1
3407,113.567,log1,group_02,traffic1.mp4,361,truck,0.523,0,304,306,709,153,506,1280,720,false,down,30.0
3408,113.6,log1,group_02,traffic1.mp4,361,truck,0.414,-1,342,306,720,152,531,1280,720,false,down,720.0
3409,113.633,log1,group_02,traffic1.mp4,361,truck,0.433,0,360,307,720,153,540,1280,720,false,down,271.7
3410,113.667,log1,group_02,traffic1.mp4,361,truck,0.593,0,319,308,697,154,508,1280,720,false,down,960.5
3411,113.7,log1,group_02,traffic1.mp4,361,truck,0.426,-2,368,308,714,153,541,1280,720,false,down,990.5
3412,113.733,log1,group_02,traffic1.mp4,361,truck,0.487,-1,358,307,705,153,531,1280,720,false,down,270.0
3413,113.767,log1,group_02,traffic1.mp4,361,truck,0.477,0,360,307,705,153,532,1280,720,false,down,0.0
3414,113.8,log1,group_02,traffic1.mp4,361,truck,0.52,-1,382,306,711,152,546,1280,720,false,down,421.1
3415,113.833,log1,group_02,traffic1.mp4,361,truck,0.487,0,382,306,707,153,544,1280,720,false,down,60.0
3416,113.867,log1,group_02,traffic1.mp4,361,truck,0.504,0,381,306,704,153,542,1280,720,false,down,60.0
3417,113.9,log1,group_02,traffic1.mp4,361,truck,0.465,0,377,305,701,152,539,1280,720,false,down,90.0
3418,113.933,log1,group_02,traffic1.mp4,361,truck,0.513,0,339,307,684,153,511,1280,720,false,up,840.5
3419,113.967,log1,group_02,traffic1.mp4,361,truck,0.629,0,319,308,681,154,500,1280,720,false,up,330.0
3420,114.0,log1,group_02,traffic1.mp4,361,truck,0.56,-1,337,306,696,152,516,1280,720,false,up,480.9
3421,114.033,log1,group_02,traffic1.mp4,361,truck,0.537,-1,360,305,705,152,532,1280,720,false,up,510.0
3422,114.067,log1,group_02,traffic1.mp4,361,truck,0.666,-1,333,305,693,152,513,1280,720,false,up,600.0
3423,114.1,log1,group_02,traffic1.mp4,361,truck,0.625,0,312,308,687,154,499,1280,720,false,up,424.3
3424,114.133,log1,group_02,traffic1.mp4,361,truck,0.651,0,299,309,687,154,493,1280,720,false,up,180.0
3425,114.167,log1,group_02,traffic1.mp4,361,truck,0.635,0,291,310,688,155,489,1280,720,false,up,123.7
3426,114.2,log1,group_02,traffic1.mp4,361,truck,0.476,-1,297,307,695,153,496,1280,720,false,up,218.4
3427,114.233,log1,group_02,traffic1.mp4,361,truck,0.616,-1,289,305,693,152,491,1280,720,false,up,153.0
3428,114.267,log1,group_02,traffic1.mp4,361,truck,0.63,-1,280,303,692,151,486,1280,720,false,up,161.6
3429,114.3,log1,group_02,traffic1.mp4,361,truck,0.612,-1,277,303,694,151,485,1280,720,false,up,0.0
3430,114.333,log1,group_02,traffic1.mp4,361,truck,0.603,-1,282,303,699,151,490,1280,720,false,up,120.0
3431,114.367,log1,group_02,traffic1.mp4,361,truck,0.599,0,297,302,707,151,502,1280,720,false,down,360.0
3432,114.4,log1,group_02,traffic1.mp4,361,truck,0.532,-1,325,303,714,151,519,1280,720,false,down,510.9
3433,114.433,log1,group_02,traffic1.mp4,361,truck,0.459,0,340,303,714,151,527,1280,720,false,down,240.0
3434,114.467,log1,group_02,traffic1.mp4,361,truck,0.55,0,322,303,702,151,512,1280,720,false,down,450.0
3435,114.5,log1,group_02,traffic1.mp4,361,truck,0.567,0,299,303,692,151,495,1280,720,false,down,480.0
3436,114.533,log1,group_02,traffic1.mp4,361,truck,0.648,-1,279,303,687,151,483,1280,720,false,up,390.0
3437,114.567,log1,group_02,traffic1.mp4,361,truck,0.562,-1,285,302,695,150,490,1280,720,false,,212.1
3438,114.6,log1,group_02,traffic1.mp4,361,truck,0.624,0,272,302,692,151,482,1280,720,false,up,240.0
3439,114.633,log1,group_02,traffic1.mp4,361,truck,0.611,0,263,303,692,151,477,1280,720,false,up,123.7
3440,114.667,log1,group_02,traffic1.mp4,361,truck,0.701,0,256,302,693,151,474,1280,720,false,up,123.7
3441,114.7,log1,group_02,traffic1.mp4,361,truck,0.762,0,256,302,696,151,476,1280,720,false,up,67.1
3442,114.733,log1,group_02,traffic1.mp4,361,truck,0.761,0,254,302,697,151,475,1280,720,false,up,0.0
3443,114.767,log1,group_02,traffic1.mp4,361,truck,0.764,0,255,303,699,151,477,1280,720,false,up,30.0
3444,114.8,log1,group_02,traffic1.mp4,361,truck,0.688,0,259,302,702,151,480,1280,720,false,up,120.0
3445,114.833,log1,group_02,traffic1.mp4,361,truck,0.65,0,262,303,703,151,482,1280,720,false,,60.0
3446,114.867,log1,group_02,traffic1.mp4,361,truck,0.579,0,264,304,703,152,483,1280,720,false,down,30.0
3447,114.9,log1,group_02,traffic1.mp4,361,truck,0.633,0,264,305,702,152,483,1280,720,false,down,30.0
3448,114.933,log1,group_02,traffic1.mp4,368,car,0.715,173,276,274,378,223,327,1280,720,false,,0.0
3448,114.933,log1,group_02,traffic1.mp4,361,truck,0.622,0,264,307,702,153,483,1280,720,false,down,0.0
3449,114.967,log1,group_02,traffic1.mp4,361,truck,0.61,0,270,305,704,152,487,1280,720,false,down,123.7
3450,115.0,log1,group_02,traffic1.mp4,361,truck,0.718,0,269,305,702,152,485,1280,720,false,down,60.0
3451,115.033,log1,group_02,traffic1.mp4,361,truck,0.73,0,270,304,703,152,486,1280,720,false,down,30.0
3452,115.067,log1,group_02,traffic1.mp4,361,truck,0.742,0,268,304,701,152,484,1280,720,false,down,42.4
3452,115.067,log1,group_02,traffic1.mp4,369,person,0.498,846,273,883,352,864,312,1280,720,false,,0.0
3453,115.1,log1,group_02,traffic1.mp4,369,person,0.523,845,274,884,353,864,313,1280,720,false,,30.0
3453,115.1,log1,group_02,traffic1.mp4,361,truck,0.462,-1,279,301,705,150,492,1280,720,false,down,212.1
3454,115.133,log1,group_02,traffic1.mp4,369,person,0.536,846,275,885,352,865,313,1280,720,false,,30.0
3454,115.133,log1,group_02,traffic1.mp4,361,truck,0.446,-1,296,299,709,149,502,1280,720,false,down,331.4
3455,115.167,log1,group_02,traffic1.mp4,369,person,0.498,846,274,886,352,866,313,1280,720,false,right,42.4
3455,115.167,log1,group_02,traffic1.mp4,361,truck,0.473,-1,303,298,708,148,505,1280,720,false,down,94.9
3456,115.2,log1,group_02,traffic1.mp4,361,truck,0.504,-1,298,297,704,148,501,1280,720,false,down,153.0
3456,115.2,log1,group_02,traffic1.mp4,369,person,0.475,848,273,888,350,868,311,1280,720,false,right,67.1
3457,115.233,log1,group_02,traffic1.mp4,361,truck,0.57,-1,287,296,699,147,493,1280,720,false,down,240.0
3457,115.233,log1,group_02,traffic1.mp4,369,person,0.454,849,274,889,350,869,312,1280,720,false,right,30.0
3459,115.3,log1,group_02,traffic1.mp4,368,car,0.623,174,272,270,370,222,321,1280,720,false,up,16.6
3460,115.333,log1,group_02,traffic1.mp4,368,car,0.598,171,271,269,373,220,322,1280,720,false,up,67.1
3461,115.367,log1,group_02,traffic1.mp4,368,car,0.486,171,271,269,372,220,321,1280,720,false,up,30.0
3462,115.4,log1,group_02,traffic1.mp4,361,truck,0.445,-1,299,292,704,145,501,1280,720,false,down,49.5
3463,115.433,log1,group_02,traffic1.mp4,361,truck,0.451,-1,291,292,701,145,496,1280,720,false,down,150.0
3465,115.5,log1,group_02,traffic1.mp4,369,person,0.498,855,272,889,349,872,310,1280,720,false,right,13.5
3466,115.533,log1,group_02,traffic1.mp4,369,person,0.507,857,270,891,348,874,309,1280,720,false,right,67.1
3467,115.567,log1,group_02,traffic1.mp4,369,person,0.513,857,269,891,348,874,308,1280,720,false,right,30.0
